Region,Country,IncomeGroup,IDAStatus,TypeofPPI,Sector,InvestmentYear,TotalInvestment,InvestmentRange,SubtypeOfPPI,FinancialClosureYear,pppProject,mdbSupport,GDP,Inflation,Political Support,ProjectStatus
0,11,2,2,2,1,2016,109,0,7,2016,1,1,1.12E+03,2.000001822,26.666666,0
0,11,2,2,2,1,2017,96.37,3,0,2017,1,1,1.23E+03,1.593136001,38.57143,0
0,11,2,2,2,2,2019,139.17,0,0,2019,1,1,1.43E+03,2.899234164,38.207546,0
0,11,2,2,2,2,2003,7.95,3,0,2003,1,0,1.66E+02,1.127603487,28.643215,0
0,11,2,2,1,2,1999,84,3,9,1999,0,1,1.09E+02,-1.401472683,0,1
0,11,2,2,0,2,2004,18,3,11,2004,1,1,1.96E+02,3.824637431,31.553398,0
0,11,2,2,2,2,2001,4.4,3,0,2001,1,1,1.34E+02,0.719125609,0,0
0,11,2,2,0,2,2005,13.43,3,11,2005,1,1,2.29E+02,1.776414077,30.097088,0
0,11,2,2,0,2,2003,11.2,3,11,2003,1,1,1.66E+02,1.127603487,28.643215,0
0,11,2,2,0,2,2005,0.5,3,11,2003,1,1,2.29E+02,1.776414077,30.097088,0
0,11,2,2,2,2,2005,10,3,0,2005,1,1,2.29E+02,1.776414077,30.097088,0
0,11,2,2,2,2,2006,4.2,3,0,2006,1,1,2.75E+02,1.649430995,27.536232,0
0,11,2,2,0,1,2014,279,0,7,2014,1,1,1.05E+03,1.921641628,28.571428,0
0,11,2,2,2,1,2019,66.13,3,0,2019,1,1,1.43E+03,2.899234164,38.207546,0
0,11,2,2,0,2,2004,30.19,3,11,2004,1,1,1.96E+02,3.824637431,31.553398,0
0,11,2,2,2,2,2005,24.15,3,0,2005,1,1,2.29E+02,1.776414077,30.097088,0
0,11,2,2,2,2,2019,6.37,3,0,2019,1,1,1.43E+03,2.899234164,38.207546,0
0,11,2,2,0,2,2020,16.49,3,2,2020,1,1,1.47E+03,2.419421895,27.830189,0
0,11,2,2,2,2,2020,66.65,3,0,2020,1,1,1.47E+03,2.419421895,27.830189,0
0,11,2,2,2,2,2019,102.58,0,0,2019,1,1,1.43E+03,2.899234164,38.207546,0
0,11,2,2,2,2,2019,37.17,3,0,2019,1,1,1.43E+03,2.899234164,38.207546,0
0,11,2,2,2,1,2016,17,3,0,2016,1,1,1.12E+03,2.000001822,26.666666,0
0,11,2,2,2,2,2019,270.2,0,0,2019,1,1,1.43E+03,2.899234164,38.207546,0
0,11,2,2,2,2,2019,330.61,0,0,2019,1,1,1.43E+03,2.899234164,38.207546,0
0,11,2,2,2,2,2019,75.78,3,0,2019,1,1,1.43E+03,2.899234164,38.207546,0
0,11,2,2,0,1,2019,253.6,0,8,2019,1,1,1.43E+03,2.899234164,38.207546,0
2,12,2,2,0,2,1997,24.330909,3,2,1997,1,1,1.07E+01,18.47002171,0,0
2,12,2,2,0,2,2002,24.330909,3,2,2002,1,1,9.79458128,6.351507288,2.645503,0
2,12,2,2,3,2,1997,24.330909,3,4,1997,1,1,1.07E+01,18.47002171,0,2
2,12,2,2,0,2,2000,24.330909,3,2,2000,1,1,9.987507495,9.225348186,8.465609,0
2,12,2,2,0,2,2000,24.330909,3,2,2000,1,1,9.987507495,9.225348186,8.465609,0
2,12,2,2,3,2,1997,24.330909,3,4,1997,1,1,1.07E+01,18.47002171,0,0
2,12,2,2,3,2,2013,24.330909,3,4,1997,1,1,3.82E+01,2.016992243,10.42654,0
2,12,2,2,3,2,1997,24.330909,3,4,1997,1,1,1.07E+01,18.47002171,0,0
2,12,2,2,3,2,1997,24.330909,3,4,1997,1,1,1.07E+01,18.47002171,0,2
2,12,2,2,3,2,1997,24.330909,3,4,1997,1,1,1.07E+01,18.47002171,0,2
2,12,2,2,3,2,1997,24.330909,3,4,1997,1,1,1.07E+01,18.47002171,0,2
2,12,2,2,0,2,1996,20,3,2,1996,1,1,9.715338901,20.79757551,6.914894,0
2,12,2,2,0,2,2000,42,3,2,2000,1,1,9.987507495,9.225348186,8.465609,0
2,12,2,2,3,2,1999,24.330909,3,5,1999,1,1,8.627894764,10.87368709,0,1
2,12,2,2,0,2,2003,16,3,2,2003,1,1,9.464496916,7.129788629,1.005025,0
2,12,2,2,3,2,1997,24.330909,3,4,1997,1,1,1.07E+01,18.47002171,0,2
2,12,2,2,0,2,2002,0.8,3,11,2002,1,1,9.79458128,6.351507288,2.645503,0
2,12,2,2,0,2,2002,62,3,11,2002,1,1,9.79458128,6.351507288,2.645503,0
2,12,2,2,0,2,2005,24.330909,3,2,1997,1,1,1.46E+01,5.051019627,2.912621,0
2,12,2,2,0,2,2003,6.4,3,11,2003,1,1,9.464496916,7.129788629,1.005025,0
2,12,2,2,3,2,2001,24.330909,3,5,2001,1,1,9.82006412,7.965560903,0,2
2,12,2,2,3,2,1997,24.330909,3,4,1997,1,1,1.07E+01,18.47002171,0,0
2,12,2,2,3,2,2005,24.330909,3,4,1997,1,1,1.46E+01,5.051019627,2.912621,0
2,12,2,2,3,2,2001,24.330909,3,5,2001,1,1,9.82006412,7.965560903,0,2
2,12,2,2,0,2,2013,129,0,2,2013,1,1,3.82E+01,2.016992243,10.42654,0
2,12,2,2,0,2,1998,24.330909,3,2,1998,1,1,9.848635858,18.67697993,6.382979,0
2,12,2,2,0,2,2002,58,3,2,2002,1,1,9.79458128,6.351507288,2.645503,0
2,12,2,2,0,2,1996,63,3,10,1996,1,0,9.715338901,20.79757551,6.914894,0
2,12,2,2,3,2,1998,24.330909,3,4,1998,1,1,9.848635858,18.67697993,6.382979,0
2,12,2,2,3,2,2004,24.330909,3,5,1996,1,1,1.17E+01,5.904020055,2.427185,2
2,12,2,2,3,2,1996,24.330909,3,5,1996,1,1,9.715338901,20.79757551,6.914894,2
2,12,2,2,3,2,2000,24.330909,3,4,2000,1,1,9.987507495,9.225348186,8.465609,0
2,12,2,2,0,2,2001,24.330909,3,2,2001,1,1,9.82006412,7.965560903,0,0
2,12,2,2,0,2,2006,305,0,11,2006,1,1,1.62E+01,4.293423636,3.864734,0
2,12,2,2,0,2,1998,65,3,11,1998,1,0,9.848635858,18.67697993,6.382979,3
2,12,2,2,0,2,2004,30,3,11,2004,1,1,1.17E+01,5.904020055,2.427185,0
2,12,2,2,0,2,2002,4.6,3,11,2002,1,1,9.79458128,6.351507288,2.645503,1
2,12,2,2,3,2,2002,1.2,3,5,2002,1,1,9.79458128,6.351507288,2.645503,2
2,12,2,2,0,2,2002,4.1,3,11,2002,1,1,9.79458128,6.351507288,2.645503,0
2,12,2,2,0,2,2005,9.3,3,2,2005,1,1,1.46E+01,5.051019627,2.912621,0
2,12,2,2,0,2,2005,2.58,3,11,2005,1,1,1.46E+01,5.051019627,2.912621,0
2,12,2,2,0,2,2004,21,3,11,2004,1,1,1.17E+01,5.904020055,2.427185,0
2,12,2,2,3,2,2004,24.330909,3,4,1995,1,0,1.17E+01,5.904020055,2.427185,0
2,12,2,2,2,2,1997,100,0,0,1997,1,0,1.07E+01,18.47002171,0,1
2,12,2,2,0,2,1999,70,3,10,1999,1,1,8.627894764,10.87368709,0,0
2,12,2,2,0,2,2003,6.2,3,2,2003,1,1,9.464496916,7.129788629,1.005025,0
2,12,2,2,0,2,2003,26.7,3,2,2003,1,1,9.464496916,7.129788629,1.005025,0
2,12,2,2,2,2,2005,3.4,3,1,2005,1,1,1.46E+01,5.051019627,2.912621,0
2,12,2,2,3,2,1997,24.330909,3,4,1997,1,1,1.07E+01,18.47002171,0,2
2,12,2,2,3,2,2005,24.330909,3,4,1997,1,1,1.46E+01,5.051019627,2.912621,2
2,12,2,2,3,2,2002,24.330909,3,5,2002,1,1,9.79458128,6.351507288,2.645503,0
2,12,2,2,0,2,2002,20,3,2,2002,1,0,9.79458128,6.351507288,2.645503,0
2,12,2,2,3,2,2002,24.330909,3,4,2002,1,1,9.79458128,6.351507288,2.645503,0
2,12,2,2,3,2,2002,24.330909,3,4,2002,1,1,9.79458128,6.351507288,2.645503,0
2,12,2,2,0,2,2002,24.330909,3,10,2002,1,1,9.79458128,6.351507288,2.645503,0
2,12,2,2,3,2,1996,24.330909,3,4,1996,1,1,9.715338901,20.79757551,6.914894,2
5,13,1,1,2,2,2020,192.31,0,7,2020,1,1,6.302785281,2.425006568,13.679245,0
2,15,2,2,3,2,2004,18.245,3,5,2004,1,0,3.5194947,2.743231989,20.38835,2
2,15,2,2,3,2,2000,18.245,3,4,2000,1,1,1.753945473,96.09637569,28.571428,3
2,15,2,2,0,2,2001,500,0,2,2001,1,0,2.3127055,37.67674545,0,3
2,15,2,2,3,2,2018,26.49,3,5,2018,1,1,1.07E+01,-0.224103246,42.452831,0
2,15,2,2,0,2,2004,10,3,11,2004,1,1,3.5194947,2.743231989,20.38835,3
3,16,1,2,2,2,2010,475,0,0,2010,1,1,2.19E+01,11.26518827,19.43128,0
3,16,1,2,3,2,2015,26.095,3,5,2015,1,1,3.29E+01,10.37049034,8.095238,0
3,16,1,2,2,1,2016,3.69,3,7,2016,1,1,3.32E+01,13.81360621,9.047619,0
3,16,1,2,3,0,2022,26.095,3,5,2022,1,1,4.77E+01,13.89566098,14.150944,0
3,16,1,2,3,2,2021,48.5,3,5,2021,1,1,4.25E+01,5.214049405,14.622642,0
5,17,2,2,0,2,1997,294,0,2,1997,1,1,0.532681712,3.973450075,0,3
5,17,2,2,2,2,2022,183.18,0,7,2022,1,1,2.107173923,4.231247983,49.528301,0
1,18,1,2,1,2,2007,435,0,3,2007,0,0,1.017293109,9.244897456,24.637682,0
1,18,1,2,0,2,2017,25,3,11,2017,1,0,1.647312538,6.035317253,31.428572,0
5,19,1,1,2,2,2012,126,0,1,2012,1,0,4.127170106,11.18634094,50.710899,0
5,19,1,1,3,2,2005,25,3,5,2005,1,0,1.074456838,15.43899202,51.941746,2
5,19,1,1,2,1,2014,43,3,7,2014,1,1,5.478331982,15.48961603,41.42857,0
5,19,1,1,2,0,2014,7,3,7,2014,1,1,5.478331982,15.48961603,41.42857,0
5,19,1,1,2,2,2021,25,3,1,2021,1,1,7.952442186,9.971088675,50,0
2,20,1,2,0,2,2008,6.7,3,2,2008,1,0,3.850372022,11.35576113,22.115385,0
2,21,0,1,3,2,2009,1,3,5,2009,1,1,1.159700284,0.39388604,18.00948,0
2,22,1,1,2,1,2016,15,3,7,2016,1,1,2.171760495,2.724612233,30.476191,0
2,22,1,1,0,2,2001,207.9,0,2,2001,1,0,0.76511623,9.674155569,0,0
4,23,1,2,2,0,2008,19.13,3,0,2008,1,1,1.20E+02,8.349267049,13.942307,0
4,23,1,2,3,2,2008,18.970364,3,5,2008,1,1,1.20E+02,8.349267049,13.942307,0
4,23,1,2,2,0,2009,2.22,3,8,2009,1,1,1.34E+02,10.88235294,10.42654,0
4,23,1,2,3,0,2009,6.91,3,5,2009,1,1,1.34E+02,10.88235294,10.42654,0
4,23,1,2,4,2,2022,25,3,7,2022,1,0,3.35E+02,6.699034141,24.528301,0
4,23,1,2,3,2,2007,18.970364,3,5,2007,1,1,1.22E+02,6.372881356,13.52657,0
4,23,1,2,2,0,2015,5.39,3,8,2015,1,1,2.10E+02,4.906973441,17.142857,0
4,23,1,2,2,2,2007,16.9,3,0,2007,1,1,1.22E+02,6.372881356,13.52657,0
4,23,1,2,2,0,2009,178.76,0,8,2009,1,1,1.34E+02,10.88235294,10.42654,0
4,23,1,2,2,0,2017,3.78,3,8,2017,1,1,2.65E+02,3.328173375,18.571428,0
4,23,1,2,2,1,2014,23.67,3,8,2014,1,1,2.04E+02,6.665656719,13.809524,0
4,23,1,2,2,2,2021,163.07,0,0,2021,1,1,3.17E+02,5.131407472,22.64151,0
4,23,1,2,2,1,2014,2.44,3,8,2014,1,1,2.04E+02,6.665656719,13.809524,0
4,23,1,2,2,2,2007,115,0,0,2007,1,0,1.22E+02,6.372881356,13.52657,0
4,23,1,2,2,0,2017,44.48,3,0,2017,1,1,2.65E+02,3.328173375,18.571428,0
4,23,1,2,2,2,2021,78.8,3,0,2021,1,0,3.17E+02,5.131407472,22.64151,0
4,23,1,2,0,2,2012,115.6,0,11,2012,1,1,1.83E+02,9.478996914,10.900474,0
4,23,1,2,2,0,2011,5.43,3,7,2011,1,1,1.82E+02,8.911793365,10.900474,0
4,23,1,2,2,2,2017,26.88,3,0,2017,1,1,2.65E+02,3.328173375,18.571428,0
4,23,1,2,2,0,2017,1.54,3,7,2017,1,1,2.65E+02,3.328173375,18.571428,0
4,23,1,2,0,2,2013,135.1,0,2,2013,1,1,1.86E+02,10.01787847,12.322275,0
4,23,1,2,3,2,2007,1.6,3,5,2007,1,1,1.22E+02,6.372881356,13.52657,0
4,23,1,2,2,2,2021,36.38,3,0,2021,1,1,3.17E+02,5.131407472,22.64151,0
4,23,1,2,2,0,2011,2.65,3,8,2011,1,1,1.82E+02,8.911793365,10.900474,0
4,23,1,2,2,0,2016,52.39,3,8,2016,1,1,2.29E+02,4.948216341,14.761905,0
4,23,1,2,0,2,2009,23.53,3,2,2009,1,1,1.34E+02,10.88235294,10.42654,0
4,23,1,2,3,2,2000,18.970364,3,5,2000,1,1,4.68E+01,4.00943591,17.460318,0
4,23,1,2,2,1,2010,7.5,3,0,2010,1,1,1.68E+02,11.98938992,11.374408,0
4,23,1,2,2,1,2018,30.62,3,0,2018,1,1,2.70E+02,3.938826467,13.679245,0
4,23,1,2,0,2,2007,8.75,3,10,2007,1,1,1.22E+02,6.372881356,13.52657,0
4,23,1,2,2,1,2015,13,3,7,2015,1,1,2.10E+02,4.906973441,17.142857,0
4,23,1,2,2,0,2008,18.58,3,0,2008,1,1,1.20E+02,8.349267049,13.942307,0
4,23,1,2,2,1,2017,5,3,0,2017,1,1,2.65E+02,3.328173375,18.571428,0
4,23,1,2,2,0,2008,8.95,3,8,2008,1,1,1.20E+02,8.349267049,13.942307,0
4,23,1,2,2,0,2008,1.82,3,8,2008,1,1,1.20E+02,8.349267049,13.942307,0
4,23,1,2,2,0,2013,19.56,3,8,2013,1,1,1.86E+02,10.01787847,12.322275,0
4,23,1,2,2,0,2014,23.84,3,8,2014,1,1,2.04E+02,6.665656719,13.809524,0
4,23,1,2,2,0,2008,21.99,3,8,2008,1,1,1.20E+02,8.349267049,13.942307,0
4,23,1,2,2,0,2010,4.07,3,8,2010,1,1,1.68E+02,11.98938992,11.374408,0
4,23,1,2,2,2,2001,2.1,3,0,2001,1,1,4.85E+01,3.779293122,0,0
4,23,1,2,2,0,2014,33.95,3,8,2014,1,1,2.04E+02,6.665656719,13.809524,0
4,23,1,2,2,1,2013,13.99,3,0,2013,1,1,1.86E+02,10.01787847,12.322275,0
4,23,1,2,2,0,2018,2,3,0,2018,1,1,2.70E+02,3.938826467,13.679245,0
4,23,1,2,3,2,2018,497,0,5,2018,1,1,2.70E+02,3.938826467,13.679245,0
4,23,1,2,2,0,2011,1.02,3,0,2011,1,1,1.82E+02,8.911793365,10.900474,0
4,23,1,2,2,2,2004,110.75,0,0,2004,1,1,7.09E+01,3.767251735,13.106796,0
4,23,1,2,2,0,2013,18.35,3,0,2013,1,1,1.86E+02,10.01787847,12.322275,0
4,23,1,2,2,2,2015,7.5,3,1,2015,1,1,2.10E+02,4.906973441,17.142857,0
4,23,1,2,2,1,2016,16.79,3,6,2016,0,1,2.29E+02,4.948216341,14.761905,0
4,23,1,2,2,1,2023,19.63,3,7,2023,1,1,3.55E+02,5.649143189,0,0
4,23,1,2,2,2,2015,11,3,1,2015,1,1,2.10E+02,4.906973441,17.142857,0
4,23,1,2,2,1,2011,106.5,0,1,2011,1,1,1.82E+02,8.911793365,10.900474,0
4,23,1,2,2,1,2008,7.92,3,8,2008,1,1,1.20E+02,8.349267049,13.942307,0
4,23,1,2,2,1,2019,42.09,3,0,2019,1,1,2.84E+02,3.729505735,19.339623,1
4,23,1,2,2,1,2015,20.42,3,0,2014,1,1,2.10E+02,4.906973441,17.142857,0
4,23,1,2,2,0,2010,7.11,3,8,2010,1,1,1.68E+02,11.98938992,11.374408,0
4,23,1,2,2,1,2014,68,3,7,2014,1,1,2.04E+02,6.665656719,13.809524,0
4,23,1,2,3,2,2005,18.970364,3,5,2005,1,1,8.20E+01,4.24634362,17.475729,2
4,23,1,2,2,0,2012,3.43,3,0,2012,1,1,1.83E+02,9.478996914,10.900474,0
4,23,1,2,2,0,2012,760.9,2,8,2012,1,1,1.83E+02,9.478996914,10.900474,0
4,23,1,2,3,2,2018,86.3,3,5,2018,1,1,2.70E+02,3.938826467,13.679245,0
4,23,1,2,2,0,2018,5,3,0,2015,1,1,2.70E+02,3.938826467,13.679245,0
4,23,1,2,2,0,2014,2.1,3,0,2014,1,1,2.04E+02,6.665656719,13.809524,0
4,23,1,2,0,2,2008,75.9,3,2,2008,1,1,1.20E+02,8.349267049,13.942307,0
4,23,1,2,3,0,2010,10.47,3,5,2010,1,1,1.68E+02,11.98938992,11.374408,0
4,23,1,2,2,1,2013,13.99,3,0,2013,1,1,1.86E+02,10.01787847,12.322275,0
4,23,1,2,2,2,2017,24,3,0,2017,1,1,2.65E+02,3.328173375,18.571428,0
4,23,1,2,2,0,2010,7.51,3,0,2010,1,1,1.68E+02,11.98938992,11.374408,0
0,24,1,2,2,1,2023,60,3,7,2023,1,0,1.37E+02,3.670131424,0,0
0,24,1,2,0,2,2000,36.891667,3,2,1998,1,0,1.65E+01,3.68861916,2.645503,0
0,24,1,2,2,2,2019,82.38,3,0,2019,1,1,1.12E+02,3.03058665,26.886793,0
0,24,1,2,2,2,2017,157.2,0,0,2017,1,1,1.02E+02,3.80879807,28.095238,0
0,24,1,2,0,2,2012,36.891667,3,2,1998,1,0,9.18E+01,4.279499996,25.592417,0
0,24,1,2,2,2,1997,85,3,0,1997,1,1,2.16E+01,6.226141634,0,0
0,24,1,2,2,2,2022,116.74,0,7,2022,1,1,1.32E+02,4.209463834,29.245283,0
0,24,1,2,2,2,2018,78.12,3,0,2018,1,1,1.04E+02,3.198346416,26.415094,0
0,24,1,2,0,1,2015,19,3,7,2015,1,1,8.61E+01,6.363121131,24.285715,0
0,24,1,2,0,2,2001,36.891667,3,2,1998,1,0,1.60E+01,11.50011488,0,0
0,24,1,2,2,2,1997,3.8,3,0,1997,1,1,2.16E+01,6.226141634,0,0
0,24,1,2,0,2,2004,8.1,3,11,2004,1,1,2.57E+01,6.064059885,4.368932,0
0,24,1,2,2,2,2013,140,0,0,2013,1,0,9.13E+01,6.412513302,28.43602,1
0,24,1,2,2,2,2023,200,0,8,2023,1,0,1.37E+02,3.670131424,0,0
0,24,1,2,0,2,1998,332,0,2,1998,1,0,9.544554787,58.45104447,7.446808,0
0,24,1,2,0,2,2000,36.891667,3,2,1998,1,0,1.65E+01,3.68861916,2.645503,0
0,24,1,2,0,2,1998,300,0,2,1998,1,0,9.544554787,58.45104447,7.446808,0
0,24,1,2,0,2,2002,36.891667,3,2,1998,1,0,1.96E+01,11.90011757,8.994709,0
0,24,1,2,0,2,2003,36.891667,3,2,1998,1,0,2.35E+01,6.757317194,3.015075,0
0,24,1,2,0,2,2006,15,3,2,1998,1,0,3.65E+01,13.1086721,10.144928,0
0,24,1,2,0,2,2004,36.891667,3,2,1998,1,0,2.57E+01,6.064059885,4.368932,0
0,24,1,2,0,2,2002,36.891667,3,2,2002,1,1,1.96E+01,11.90011757,8.994709,0
0,24,1,2,0,2,2006,5.2,3,2,2002,1,1,3.65E+01,13.1086721,10.144928,0
0,24,1,2,0,2,2005,36.891667,3,2,1998,1,0,2.86E+01,10.45319842,7.76699,0
0,24,1,2,0,2,1999,36.891667,3,2,1998,1,0,1.40E+01,20.47783111,0,0
0,24,1,2,0,2,2008,36.891667,3,2,1998,1,0,5.10E+01,10.22666455,15.865385,0
0,24,1,2,2,2,1997,34.4,3,0,1997,1,1,2.16E+01,6.226141634,0,0
0,24,1,2,2,2,2023,789.98,2,7,2023,1,1,1.37E+02,3.670131424,0,0
0,24,1,2,0,2,2018,236.5,0,2,2018,1,1,1.04E+02,3.198346416,26.415094,0
0,24,1,2,0,2,2012,15,3,2,2012,1,1,9.18E+01,4.279499996,25.592417,0
0,24,1,2,0,2,2007,36.891667,3,2,2007,1,1,4.32E+01,6.406562813,13.043478,0
0,24,1,2,0,2,2001,36.7,3,2,2001,1,1,1.60E+01,11.50011488,0,0
3,25,2,2,2,2,2009,951,2,0,2009,1,0,2.453787606,-0.739069743,32.227489,0
3,25,2,2,2,2,2003,169,0,0,2003,1,0,1.019562765,1.63,40.703518,0
3,25,2,2,0,2,2012,223,0,2,2012,1,0,3.163456169,4.515229567,29.383886,0
1,26,2,2,1,2,1999,14.18,3,9,1999,0,0,1.687081718,8.296027653,0,0
1,26,2,2,2,1,2017,14.18,3,0,2017,1,1,1.67E+01,7.442663213,47.142857,0
0,27,2,2,0,2,2005,29.412857,3,11,2000,1,1,1.44E+01,2.975070927,64.56311,0
0,27,2,2,0,2,2001,29.412857,3,11,1994,1,1,9.278394737,1.416784732,0,3
0,27,2,2,0,2,2004,2521,4,11,2004,1,1,1.25E+01,1.421271159,57.281555,3
0,27,2,2,2,1,2013,9.76,3,8,2013,1,1,3.23E+01,2.105012312,47.393364,0
0,27,2,2,0,2,1996,29.412857,3,2,1993,1,1,1.01E+01,3.488559459,66.489365,1
0,27,2,2,2,2,2000,29.412857,3,0,1993,1,1,9.378973684,1.534740237,49.735451,0
0,27,2,2,3,2,2003,29.412857,3,5,2003,1,1,1.10E+01,1.089676326,62.814072,0
0,27,2,2,0,2,1998,29.412857,3,2,1993,1,1,7.216749898,5.270342003,43.61702,1
0,27,2,2,0,2,2000,3400,4,11,2000,1,1,9.378973684,1.534740237,49.735451,0
0,27,2,2,2,1,2014,73.23,3,0,2014,1,1,3.38E+01,3.142990509,57.619049,0
0,27,2,2,0,2,2005,29.412857,3,11,2001,1,1,1.44E+01,2.975070927,64.56311,3
0,27,2,2,2,2,2000,564.8,2,0,2000,1,1,9.378973684,1.534740237,49.735451,3
0,27,2,2,3,2,1996,29.412857,3,5,1996,1,1,1.01E+01,3.488559459,66.489365,0
0,27,2,2,0,2,2007,29.412857,3,11,2007,1,1,1.94E+01,2.027353178,49.275364,3
0,27,2,2,0,2,2001,29.412857,3,11,2001,1,1,9.278394737,1.416784732,0,3
0,27,2,2,1,2,2002,16.4,3,9,2002,0,1,1.01E+01,1.807872463,66.137566,0
0,27,2,2,2,1,2017,5,3,1,2017,1,1,3.19E+01,3.871201158,51.42857,0
0,27,2,2,0,2,2002,29.412857,3,11,2000,1,1,1.01E+01,1.807872463,66.137566,0
0,27,2,2,2,1,2015,6,3,7,2015,1,1,3.01E+01,2.104389802,56.666668,0
0,27,2,2,2,1,2018,244.1,0,7,2018,1,1,3.59E+01,0.884709161,55.188679,0
0,27,2,2,0,2,2008,29.412857,3,11,2008,1,1,2.31E+01,5.440782211,48.557693,3
2,28,2,2,0,2,2005,27.341449,3,2,2001,1,1,9.18E+01,3.988057146,33.495144,0
2,28,2,2,2,2,2004,55,3,0,2004,1,1,8.19E+01,4.688408848,38.349514,1
2,28,2,2,2,2,2004,315,0,0,2004,1,1,8.19E+01,4.688408848,38.349514,0
2,28,2,2,2,2,2018,489.3,0,0,2018,1,1,1.26E+02,4.899350154,22.64151,0
2,28,2,2,2,1,2018,15.70619,3,7,2018,1,1,1.26E+02,4.899350154,22.64151,0
2,28,2,2,0,2,2020,14.7,3,11,2020,1,0,1.12E+02,3.396834156,19.339623,0
2,28,2,2,2,2,2011,22.5,3,0,2011,1,1,1.23E+02,3.407378246,26.066351,0
2,28,2,2,2,1,2014,8.376635,3,7,2014,1,1,1.36E+02,4.018616081,17.619047,0
2,28,2,2,2,2,2009,66.4,3,0,2009,1,1,9.43E+01,5.297355842,22.274881,0
2,28,2,2,2,2,2014,48.3,3,0,2014,1,0,1.36E+02,4.018616081,17.619047,0
2,28,2,2,2,2,2014,987,2,0,2014,1,1,1.36E+02,4.018616081,17.619047,0
2,28,2,2,2,2,1999,28.6,3,0,1999,1,1,6.31E+01,16.58561697,0,0
2,28,2,2,2,2,1998,23.2,3,0,1998,1,1,5.57E+01,15.92839501,30.851065,0
2,28,2,2,0,2,2001,72,3,2,2001,1,1,7.96E+01,6.367738062,0,0
2,28,2,2,2,2,2011,214.8,0,0,2011,1,1,1.23E+02,3.407378246,26.066351,0
2,28,2,2,2,2,1999,60,3,0,1999,1,1,6.31E+01,16.58561697,0,1
2,28,2,2,2,2,2009,15.7,3,0,2009,1,1,9.43E+01,5.297355842,22.274881,0
2,28,2,2,2,2,2006,25,3,0,2006,1,1,1.02E+02,3.629467624,26.570047,0
2,28,2,2,2,2,1998,27.341449,3,1,1998,1,1,5.57E+01,15.92839501,30.851065,0
2,28,2,2,2,2,2013,18.6,3,0,2013,1,1,1.33E+02,3.806390697,23.22275,0
2,28,2,2,2,2,2011,19.3,3,0,2011,1,1,1.23E+02,3.407378246,26.066351,0
2,28,2,2,2,2,2006,28.1,3,0,2006,1,1,1.02E+02,3.629467624,26.570047,0
2,28,2,2,0,2,2015,629.4,2,2,2015,1,1,1.21E+02,2.72064065,21.428572,0
2,28,2,2,2,2,2012,42.3,3,0,2012,1,0,1.26E+02,4.111509811,24.64455,0
2,28,2,2,2,2,2014,11.2,3,0,2014,1,1,1.36E+02,4.018616081,17.619047,0
2,28,2,2,2,2,2015,48,3,0,2015,1,0,1.21E+02,2.72064065,21.428572,0
2,28,2,2,2,1,2013,3.009486,3,8,2013,1,1,1.33E+02,3.806390697,23.22275,0
2,28,2,2,2,1,2015,15.70619,3,7,2015,1,1,1.21E+02,2.72064065,21.428572,0
2,28,2,2,2,2,2015,17.2,3,0,2015,1,0,1.21E+02,2.72064065,21.428572,0
2,28,2,2,2,2,2013,86.15,3,0,2013,1,0,1.33E+02,3.806390697,23.22275,0
2,28,2,2,2,2,2013,19.9,3,0,2013,1,1,1.33E+02,3.806390697,23.22275,0
2,28,2,2,2,2,2013,15.9,3,0,2013,1,1,1.33E+02,3.806390697,23.22275,0
2,28,2,2,2,2,2007,27.7,3,0,2007,1,1,1.10E+02,3.966849055,23.671497,0
2,28,2,2,2,2,2007,246,0,0,2007,1,1,1.10E+02,3.966849055,23.671497,0
2,28,2,2,2,2,2004,21.7,3,0,2004,1,1,8.19E+01,4.688408848,38.349514,0
2,28,2,2,2,1,2015,6.282476,3,7,2015,1,1,1.21E+02,2.72064065,21.428572,0
2,28,2,2,2,2,1996,6,3,0,1996,1,1,4.32E+01,34.37838322,20.74468,2
2,28,2,2,0,2,1997,29,3,2,1997,1,1,5.23E+01,20.62562873,0,0
2,28,2,2,2,2,2004,30,3,0,2004,1,1,8.19E+01,4.688408848,38.349514,0
2,28,2,2,2,2,2010,793,2,0,2010,1,1,1.11E+02,4.156727227,23.22275,0
2,28,2,2,2,2,2018,48,3,0,2018,1,0,1.26E+02,4.899350154,22.64151,0
2,28,2,2,0,2,1996,27.341449,3,2,1993,1,1,4.32E+01,34.37838322,20.74468,0
2,28,2,2,2,2,1997,31.2,3,0,1997,1,1,5.23E+01,20.62562873,0,2
2,28,2,2,2,2,2009,13.4,3,0,2009,1,1,9.43E+01,5.297355842,22.274881,0
2,28,2,2,2,2,2011,11.3,3,0,2011,1,1,1.23E+02,3.407378246,26.066351,0
2,28,2,2,2,2,1999,65,3,1,1998,1,1,6.31E+01,16.58561697,0,0
2,28,2,2,3,2,1996,27.341449,3,4,1996,1,1,4.32E+01,34.37838322,20.74468,1
2,28,2,2,2,2,1999,20,3,0,1999,1,1,6.31E+01,16.58561697,0,0
2,28,2,2,2,2,1998,25,3,1,1998,1,1,5.57E+01,15.92839501,30.851065,0
2,28,2,2,2,2,2005,30,3,0,2005,1,1,9.18E+01,3.988057146,33.495144,0
2,28,2,2,2,2,2009,193,0,0,2009,1,1,9.43E+01,5.297355842,22.274881,0
