Region,Country,IncomeGroup,IDAStatus,TypeofPPI,Sector,InvestmentYear,TotalInvestment,InvestmentRange,SubtypeOfPPI,FinancialClosureYear,ProjectFinYear,pppProject,mdbSupport,GDP,Inflation,ProjectStatus
2,4,2,2,0,8,2000,22.4,3,12,2000,2000,1,1,28.4,1.037287,0
2,4,2,2,2,3,1997,35.7,3,2,1997,1997,1,0,29.3,-0.463913,0
2,4,2,2,0,11,1999,142,0,3,1999,1999,1,0,28.4,-1.836558,0
2,4,2,2,0,7,1994,80,3,12,1994,1994,1,1,25.7,2.84934,0
2,4,2,2,0,11,1998,432.8,0,12,1998,1998,1,1,29.9,-1.70528,1
2,4,2,2,0,3,2011,16.5,3,3,1998,2011,1,1,53,23.703472,3
2,4,2,2,0,3,2010,11.1,3,3,1998,2010,1,1,42.4,20.915124,3
2,4,2,2,0,3,2005,29.861862,3,3,1998,2005,1,1,19.9,10.317511,3
2,4,2,2,0,3,2003,29.861862,3,3,1998,2003,1,1,12.8,10.495703,3
2,4,2,2,0,3,2000,16.6,3,3,1998,2000,1,1,28.4,1.037287,3
2,4,2,2,0,3,1999,19,3,3,1998,1999,1,1,28.4,-1.836558,3
2,4,2,2,0,3,1998,245.8,0,3,1998,1998,1,1,29.9,-1.70528,3
2,4,2,2,0,8,1991,214,0,11,1991,1991,1,0,19,140.502379,0
2,4,2,2,0,3,2010,29.861862,3,3,1993,2010,1,1,42.4,20.915124,0
2,4,2,2,0,3,2009,29.861862,3,3,1993,2009,1,1,33.3,15.377649,0
2,4,2,2,0,3,2008,29.861862,3,3,1993,2008,1,1,36.2,23.171165,0
2,4,2,2,0,3,2007,29.861862,3,3,1993,2007,1,1,28.8,14.939925,0
2,4,2,2,2,3,1997,137,0,7,1997,1997,0,1,29.3,-0.463913,0
2,4,2,2,0,3,2006,29.861862,3,3,1993,2006,1,1,23.3,13.741052,0
2,4,2,2,0,3,1993,29.861862,3,3,1993,1993,1,1,23.7,-3.561096,0
2,4,2,2,1,3,1997,30.3,3,4,1997,1997,0,1,29.3,-0.463913,0
2,4,2,2,0,3,2010,29.861862,3,3,1997,2010,1,1,42.4,20.915124,3
2,4,2,2,0,3,2009,29.861862,3,3,1997,2009,1,1,33.3,15.377649,3
2,4,2,2,0,3,2007,29.861862,3,3,1997,2007,1,1,28.8,14.939925,3
2,4,2,2,0,3,2003,29.861862,3,3,1997,2003,1,1,12.8,10.495703,3
2,4,2,2,0,3,1997,145,0,3,1997,1997,1,1,29.3,-0.463913,3
2,4,2,2,0,3,2010,29.861862,3,3,1997,2010,1,0,42.4,20.915124,0
2,4,2,2,2,3,2018,49,3,1,2018,2018,1,0,52.5,42.033669,0
2,4,2,2,0,3,2009,29.861862,3,3,1997,2009,1,0,33.3,15.377649,0
2,4,2,2,0,3,2008,29.861862,3,3,1997,2008,1,0,36.2,23.171165,0
2,4,2,2,2,3,1996,8.5,3,7,1996,1996,0,0,27.2,-0.052375,0
2,4,2,2,0,3,2007,29.861862,3,3,1997,2007,1,0,28.8,14.939925,0
2,4,2,2,2,3,1999,448,0,7,1999,1999,0,0,28.4,-1.836558,3
2,4,2,2,0,3,1994,14.8,3,3,1994,1994,1,1,25.7,2.84934,0
2,4,2,2,0,3,1994,20.8,3,3,1994,1994,1,1,25.7,2.84934,3
2,4,2,2,2,3,2001,50,3,7,1995,2001,0,0,26.9,-1.095768,0
2,4,2,2,2,3,1995,125,0,7,1995,1995,0,0,25.8,3.165123,0
2,4,2,2,0,3,2010,29.861862,3,3,1996,2010,1,1,42.4,20.915124,0
2,4,2,2,2,3,2018,69.67,3,1,2018,2018,1,0,52.5,42.033669,0
2,4,2,2,0,3,2009,29.861862,3,3,1996,2009,1,1,33.3,15.377649,0
2,4,2,2,0,3,1996,98,3,3,1996,1996,1,1,27.2,-0.052375,0
2,4,2,2,0,3,1996,4.6,3,3,1996,1996,1,1,27.2,-0.052375,0
2,4,2,2,0,3,1993,477.6,0,3,1993,1993,1,1,23.7,-3.561096,0
2,4,2,2,2,3,2018,18,3,8,2018,2018,1,1,52.5,42.033669,0
2,4,2,2,2,3,2013,211,0,9,2013,2013,1,1,55.2,23.948798,0
2,4,2,2,2,3,2017,40,3,2,2017,2017,1,1,64.4,26.006379,0
2,4,2,2,0,9,2011,228.5,0,3,2011,2011,1,1,53,23.703472,0
2,4,2,2,0,8,2006,15,3,3,2006,2006,1,1,23.3,13.741052,0
2,4,2,2,0,11,1999,728.6,2,12,1999,1999,1,1,28.4,-1.836558,1
2,4,2,2,2,3,2018,7,3,8,2018,2018,1,1,52.5,42.033669,0
2,4,2,2,2,3,2018,12,3,8,2018,2018,1,1,52.5,42.033669,0
2,4,2,2,0,11,1995,80,3,3,1995,1995,1,1,25.8,3.165123,1
2,4,2,2,0,3,2010,4.5,3,3,1996,2010,1,1,42.4,20.915124,0
2,4,2,2,0,3,2007,29.861862,3,3,1996,2007,1,1,28.8,14.939925,0
2,4,2,2,0,3,2005,29.861862,3,3,1996,2005,1,1,19.9,10.317511,0
2,4,2,2,0,3,2004,29.861862,3,3,1996,2004,1,1,16.5,18.363354,0
2,4,2,2,0,3,2003,29.861862,3,3,1996,2003,1,1,12.8,10.495703,0
2,4,2,2,0,3,2009,29.861862,3,3,1992,2009,1,1,33.3,15.377649,3
2,4,2,2,0,3,2002,29.861862,3,3,1996,2002,1,1,9.772400425,30.555204,0
2,4,2,2,0,3,1996,46.09,3,3,1996,1996,1,1,27.2,-0.052375,0
2,4,2,2,0,3,2010,29.861862,3,3,1992,2010,1,1,42.4,20.915124,3
2,4,2,2,0,3,2005,29.861862,3,3,1993,2005,1,1,19.9,10.317511,0
2,4,2,2,0,3,2009,20.4,3,3,1993,2009,1,0,33.3,15.377649,0
2,4,2,2,0,3,2008,34.3,3,3,1993,2008,1,0,36.2,23.171165,0
2,4,2,2,0,3,2007,21.1,3,3,1993,2007,1,0,28.8,14.939925,0
2,4,2,2,0,3,2000,70,3,3,1993,2000,1,0,28.4,1.037287,0
2,4,2,2,0,3,2009,5.4,3,3,1996,2009,1,1,33.3,15.377649,0
2,4,2,2,0,3,2008,5.7,3,3,1996,2008,1,1,36.2,23.171165,0
2,4,2,2,0,3,1993,234,0,3,1993,1993,1,0,23.7,-3.561096,0
2,4,2,2,0,7,1998,29.861862,3,12,1998,1998,1,1,29.9,-1.70528,0
2,4,2,2,0,11,2005,29.861862,3,12,1992,2005,1,1,19.9,10.317511,0
2,4,2,2,0,11,1992,29.861862,3,12,1992,1992,1,1,22.9,16.071994,0
2,4,2,2,0,11,2000,648.9,2,3,2000,2000,1,1,28.4,1.037287,1
2,4,2,2,0,7,2000,40,3,12,1994,2000,1,1,28.4,1.037287,0
2,4,2,2,0,7,1994,29.861862,3,12,1994,1994,1,1,25.7,2.84934,0
2,4,2,2,0,7,1997,70,3,12,1994,1997,1,0,29.3,-0.463913,0
2,4,2,2,0,7,1994,90,3,12,1994,1994,1,0,25.7,2.84934,0
2,4,2,2,2,4,1990,50,3,2,1990,1990,1,1,14.1,2078.316818,0
2,4,2,2,2,7,1994,25,3,1,1994,1994,1,1,25.7,2.84934,0
2,4,2,2,0,8,1993,63.8,3,11,1993,1993,1,1,23.7,-3.561096,0
2,4,2,2,0,11,1997,797,2,3,1997,1997,1,0,29.3,-0.463913,0
2,4,2,2,0,3,1997,115.5,0,3,1992,1997,1,0,29.3,-0.463913,3
2,4,2,2,0,3,1998,180.1,0,3,1992,1998,1,0,29.9,-1.70528,3
2,4,2,2,0,3,1999,180.1,0,3,1992,1999,1,0,28.4,-1.836558,3
2,4,2,2,0,3,2003,39,3,3,1992,2003,1,0,12.8,10.495703,3
2,4,2,2,0,3,2004,50.2,3,3,1992,2004,1,0,16.5,18.363354,3
2,4,2,2,0,3,2005,46.5,3,3,1992,2005,1,0,19.9,10.317511,3
2,4,2,2,0,3,2006,70.7,3,3,1992,2006,1,0,23.3,13.741052,3
2,4,2,2,0,3,2009,11.1,3,3,1998,2009,1,1,33.3,15.377649,3
2,4,2,2,0,3,2008,12,3,3,1998,2008,1,1,36.2,23.171165,3
2,4,2,2,0,3,2007,6.2,3,3,1998,2007,1,1,28.8,14.939925,3
2,4,2,2,0,3,2003,29.861862,3,3,1997,2003,1,0,12.8,10.495703,0
2,4,2,2,2,3,2018,9,3,8,2018,2018,1,1,52.5,42.033669,0
2,4,2,2,2,3,2018,13,3,8,2018,2018,1,1,52.5,42.033669,0
2,4,2,2,0,3,1997,420,0,3,1997,1997,1,0,29.3,-0.463913,0
2,4,2,2,0,3,1998,40,3,3,1993,1998,1,1,29.9,-1.70528,0
2,4,2,2,0,3,1993,174.6,0,3,1993,1993,1,1,23.7,-3.561096,0
2,4,2,2,0,3,2010,12.01,3,3,1993,2010,1,0,42.4,20.915124,0
2,4,2,2,0,3,1994,8.7,3,3,1994,1994,1,1,25.7,2.84934,0
2,4,2,2,2,3,1995,120,0,7,1995,1995,0,1,25.8,3.165123,0
2,4,2,2,0,6,2001,11,3,3,1992,2001,1,1,26.9,-1.095768,0
2,4,2,2,0,3,2007,99.1,3,3,1992,2007,1,0,28.8,14.939925,3
2,4,2,2,0,3,2008,155.1,0,3,1992,2008,1,0,36.2,23.171165,3
2,4,2,2,0,3,2009,101.2,0,3,1992,2009,1,0,33.3,15.377649,3
2,4,2,2,0,3,2010,92.3,3,3,1992,2010,1,0,42.4,20.915124,3
2,4,2,2,0,3,2011,165.4,0,3,1992,2011,1,0,53,23.703472,3
2,4,2,2,0,3,1993,178,0,3,1993,1993,1,1,23.7,-3.561096,3
2,4,2,2,0,3,2000,9,3,3,1993,2000,1,1,28.4,1.037287,3
2,4,2,2,0,3,1995,69.8,3,3,1995,1995,1,1,25.8,3.165123,0
2,4,2,2,0,3,1996,27,3,3,1995,1996,1,1,27.2,-0.052375,0
2,4,2,2,0,3,1997,29.4,3,3,1995,1997,1,1,29.3,-0.463913,0
2,4,2,2,0,3,1998,29.4,3,3,1995,1998,1,1,29.9,-1.70528,0
2,4,2,2,0,3,1999,19.2,3,3,1995,1999,1,1,28.4,-1.836558,0
2,4,2,2,0,3,2000,15,3,3,1995,2000,1,1,28.4,1.037287,0
2,4,2,2,0,3,2001,20,3,3,1995,2001,1,1,26.9,-1.095768,0
2,4,2,2,0,3,2002,2,3,3,1995,2002,1,1,9.772400425,30.555204,0
2,4,2,2,0,3,2003,10,3,3,1995,2003,1,1,12.8,10.495703,0
2,4,2,2,0,3,2004,10,3,3,1995,2004,1,1,16.5,18.363354,0
2,4,2,2,0,3,2008,15.3,3,3,1995,2008,1,1,36.2,23.171165,0
2,4,2,2,0,3,2009,10.5,3,3,1995,2009,1,1,33.3,15.377649,0
2,4,2,2,0,3,2010,16.6,3,3,1995,2010,1,1,42.4,20.915124,0
2,4,2,2,0,3,2011,24.1,3,3,1995,2011,1,1,53,23.703472,0
2,4,2,2,0,11,1995,1000,2,3,1995,1995,1,0,25.8,3.165123,1
2,4,2,2,0,11,1997,77,3,3,1997,1997,1,1,29.3,-0.463913,0
2,4,2,2,0,8,2006,29.861862,3,12,1999,2006,1,1,23.3,13.741052,3
2,4,2,2,2,3,2017,100,0,2,2017,2017,1,1,64.4,26.006379,0
2,4,2,2,2,3,2017,60,3,7,2017,2017,0,1,64.4,26.006379,0
2,4,2,2,0,3,1993,677.1,2,3,1993,1993,1,1,23.7,-3.561096,0
2,4,2,2,0,6,1994,7,3,3,1992,1994,1,1,25.7,2.84934,0
2,4,2,2,0,6,1996,4.2,3,3,1992,1996,1,1,27.2,-0.052375,0
2,4,2,2,0,3,1995,75,3,3,1993,1995,1,1,25.8,3.165123,0
2,4,2,2,0,6,1997,6,3,3,1992,1997,1,1,29.3,-0.463913,0
2,4,2,2,1,3,1993,11.3,3,4,1993,1993,0,1,23.7,-3.561096,0
2,4,2,2,0,6,1998,12,3,3,1992,1998,1,1,29.9,-1.70528,0
2,4,2,2,0,9,1994,59,3,3,1994,1994,1,1,25.7,2.84934,2
2,4,2,2,0,3,2007,29.861862,3,3,1996,2007,1,1,28.8,14.939925,1
2,4,2,2,0,3,1992,139,0,3,1992,1992,1,1,22.9,16.071994,3
2,4,2,2,0,3,1995,27.4,3,3,1992,1995,1,1,25.8,3.165123,3
2,4,2,2,0,3,1996,10,3,3,1992,1996,1,1,27.2,-0.052375,3
2,4,2,2,0,3,1997,20,3,3,1992,1997,1,1,29.3,-0.463913,3
2,4,2,2,0,3,2011,15.8,3,3,1996,2011,1,1,53,23.703472,0
2,4,2,2,0,3,2010,15,3,3,1996,2010,1,1,42.4,20.915124,0
2,4,2,2,0,3,2009,7.9,3,3,1996,2009,1,1,33.3,15.377649,0
2,4,2,2,0,3,2008,15.1,3,3,1996,2008,1,1,36.2,23.171165,0
2,4,2,2,0,3,2007,15.5,3,3,1996,2007,1,1,28.8,14.939925,0
2,4,2,2,0,3,2006,4.1,3,3,1996,2006,1,1,23.3,13.741052,0
2,4,2,2,0,3,2000,11,3,3,1996,2000,1,1,28.4,1.037287,0
2,4,2,2,0,3,1999,13.9,3,3,1996,1999,1,1,28.4,-1.836558,0
2,4,2,2,0,3,1998,350,0,3,1992,1998,1,1,29.9,-1.70528,3
2,4,2,2,0,3,2000,11,3,3,1992,2000,1,1,28.4,1.037287,3
2,4,2,2,0,3,2007,29.861862,3,3,1992,2007,1,1,28.8,14.939925,3
2,4,2,2,0,6,2008,29.861862,3,3,1992,2008,1,1,36.2,23.171165,0
2,4,2,2,0,9,1990,65,3,12,1990,1990,1,1,14.1,2078.316818,2
2,4,2,2,0,9,1990,97,3,12,1990,1990,1,1,14.1,2078.316818,2
2,4,2,2,0,9,1990,177,0,12,1990,1990,1,1,14.1,2078.316818,2
2,4,2,2,0,9,1990,43,3,12,1990,1990,1,1,14.1,2078.316818,2
2,4,2,2,0,9,1990,188,0,12,1990,1990,1,1,14.1,2078.316818,2
2,4,2,2,1,3,1993,15.2,3,4,1993,1993,0,1,23.7,-3.561096,0
2,4,2,2,2,3,1997,110,0,7,1997,1997,0,1,29.3,-0.463913,0
2,4,2,2,0,3,2022,135,0,8,2022,2022,1,1,63.1,69.47124,0
2,4,2,2,2,3,2019,124,0,2,2019,2019,1,0,44.8,49.195579,0
2,4,2,2,2,3,2018,188.8,0,2,2018,2018,1,1,52.5,42.033669,0
2,4,2,2,1,3,1996,12.3,3,4,1996,1996,0,1,27.2,-0.052375,3
2,4,2,2,2,3,1996,226,0,7,1996,1996,0,1,27.2,-0.052375,0
2,4,2,2,0,6,1996,24.9,3,3,1992,1996,1,1,27.2,-0.052375,3
2,4,2,2,0,11,1998,6,3,3,1998,1998,1,1,29.9,-1.70528,0
2,4,2,2,0,6,1997,31,3,3,1992,1997,1,1,29.3,-0.463913,3
2,4,2,2,0,6,2005,15.3,3,3,1992,2005,1,0,19.9,10.317511,3
2,4,2,2,0,6,2006,16,3,3,1992,2006,1,0,23.3,13.741052,3
2,4,2,2,0,6,2009,29.861862,3,3,1992,2009,1,1,33.3,15.377649,0
2,4,2,2,0,6,2010,29.861862,3,3,1992,2010,1,1,42.4,20.915124,0
2,4,2,2,2,3,2000,680,2,2,2000,2000,1,0,28.4,1.037287,0
2,4,2,2,0,3,1998,6,3,3,1996,1998,1,1,29.9,-1.70528,0
2,4,2,2,0,7,1998,170,0,12,1998,1998,1,1,29.9,-1.70528,1
2,4,2,2,0,6,1992,72,3,3,1992,1992,1,1,22.9,16.071994,0
2,4,2,2,0,6,1999,41.4,3,3,1992,1999,1,1,28.4,-1.836558,0
2,4,2,2,0,6,2000,30,3,3,1992,2000,1,1,28.4,1.037287,0
2,4,2,2,0,6,2006,29.861862,3,3,1992,2006,1,1,23.3,13.741052,0
2,4,2,2,0,6,2007,29.861862,3,3,1992,2007,1,1,28.8,14.939925,0
2,4,2,2,0,6,2008,29.861862,3,3,1992,2008,1,1,36.2,23.171165,0
2,4,2,2,0,6,2009,2,3,3,1992,2009,1,1,33.3,15.377649,0
2,4,2,2,0,6,2010,29.861862,3,3,1992,2010,1,1,42.4,20.915124,0
2,4,2,2,0,6,1992,290,0,3,1992,1992,1,1,22.9,16.071994,3
2,4,2,2,0,6,1993,34.4,3,3,1992,1993,1,1,23.7,-3.561096,3
2,4,2,2,0,8,1994,248.1,0,12,1994,1994,1,1,25.7,2.84934,0
2,4,2,2,2,3,2000,181,0,7,1997,2000,0,0,28.4,1.037287,0
2,4,2,2,0,0,2007,698,2,11,1998,2007,1,1,28.8,14.939925,0
2,4,2,2,2,3,2017,500,0,7,2017,2017,0,1,64.4,26.006379,0
2,4,2,2,0,0,1998,1581,1,11,1998,1998,1,1,29.9,-1.70528,0
2,4,2,2,0,3,1995,20,3,3,1995,1995,1,1,25.8,3.165123,0
2,4,2,2,0,3,1996,15,3,3,1996,1996,1,1,27.2,-0.052375,2
2,4,2,2,2,3,1995,58,3,7,1995,1995,0,1,25.8,3.165123,0
2,4,2,2,2,3,1998,330,0,7,1996,1998,0,1,29.9,-1.70528,0
2,4,2,2,2,3,1996,31,3,7,1996,1996,0,1,27.2,-0.052375,0
2,4,2,2,2,3,2012,138,0,2,2012,2012,1,0,54.6,22.314881,0
2,4,2,2,2,3,2006,46.9,3,1,2006,2006,1,1,23.3,13.741052,0
2,4,2,2,2,3,2006,155.1,0,1,2006,2006,1,1,23.3,13.741052,0
2,4,2,2,3,11,1999,29.861862,3,6,1999,1999,1,1,28.4,-1.836558,2
2,4,2,2,2,3,1993,45,3,2,1993,1993,1,1,23.7,-3.561096,2
2,4,2,2,0,8,1996,400,0,3,1996,1996,1,1,27.2,-0.052375,1
2,4,2,2,0,9,1998,160.3,0,3,1998,1998,1,1,29.9,-1.70528,1
2,4,2,2,0,3,1999,360,0,3,1998,1999,1,1,28.4,-1.836558,3
2,4,2,2,0,3,1998,29.861862,3,3,1998,1998,1,1,29.9,-1.70528,3
2,4,2,2,0,8,1992,84.9,3,11,1992,1992,1,1,22.9,16.071994,0
2,4,2,2,0,8,1992,385.5,0,11,1992,1992,1,1,22.9,16.071994,0
2,4,2,2,0,6,2010,18.7,3,3,1992,2010,1,0,42.4,20.915124,3
2,4,2,2,3,7,1992,29.861862,3,5,1992,1992,1,1,22.9,16.071994,0
2,4,2,2,0,6,2009,17.65,3,3,1992,2009,1,0,33.3,15.377649,3
2,4,2,2,0,6,2008,22,3,3,1992,2008,1,0,36.2,23.171165,3
2,4,2,2,2,3,1997,210,0,7,1997,1997,0,0,29.3,-0.463913,0
2,4,2,2,0,6,2007,20.7,3,3,1992,2007,1,0,28.8,14.939925,3
2,4,2,2,0,6,2006,12,3,3,1992,2006,1,0,23.3,13.741052,3
2,4,2,2,0,3,2008,29.861862,3,3,1995,2008,1,1,36.2,23.171165,0
2,4,2,2,0,6,2005,11.5,3,3,1992,2005,1,0,19.9,10.317511,3
2,4,2,2,0,6,2004,8.6,3,3,1992,2004,1,0,16.5,18.363354,3
2,4,2,2,0,0,2007,6.1,3,12,1996,2007,1,1,28.8,14.939925,0
2,4,2,2,0,6,2003,5.4,3,3,1992,2003,1,0,12.8,10.495703,3
2,4,2,2,0,6,2002,3,3,3,1992,2002,1,0,9.772400425,30.555204,3
2,4,2,2,3,7,1992,29.861862,3,5,1992,1992,1,1,22.9,16.071994,0
2,4,2,2,0,6,2001,21.7,3,3,1992,2001,1,0,26.9,-1.095768,3
2,4,2,2,0,3,2015,120,0,8,2015,2015,1,1,59.5,26.579992,0
2,4,2,2,2,3,2018,75,3,2,2018,2018,1,0,52.5,42.033669,0
2,4,2,2,2,3,2018,103,0,2,2018,2018,1,1,52.5,42.033669,0
2,4,2,2,2,3,2017,200,0,2,2017,2017,1,0,64.4,26.006379,0
2,4,2,2,2,3,2012,10,3,2,2012,2012,1,1,54.6,22.314881,0
2,4,2,2,0,6,2000,26.6,3,3,1992,2000,1,0,28.4,1.037287,3
2,4,2,2,2,3,2019,138,0,2,2019,2019,1,1,44.8,49.195579,0
2,4,2,2,0,6,1999,28.6,3,3,1992,1999,1,0,28.4,-1.836558,3
2,4,2,2,0,6,1994,67.2,3,3,1992,1994,1,1,25.7,2.84934,3
2,4,2,2,0,11,1996,0.9,3,3,1996,1996,1,1,27.2,-0.052375,0
2,4,2,2,0,6,1995,64.5,3,3,1992,1995,1,1,25.8,3.165123,3
2,4,2,2,2,9,2000,15,3,1,2000,2000,1,1,28.4,1.037287,0
2,4,2,2,0,6,2004,13.7,3,3,1992,2004,1,1,16.5,18.363354,3
2,4,2,2,0,3,2008,29.861862,3,3,1996,2008,1,1,36.2,23.171165,1
2,4,2,2,0,6,2005,15.3,3,3,1992,2005,1,1,19.9,10.317511,3
2,4,2,2,0,6,2006,15,3,3,1992,2006,1,1,23.3,13.741052,3
2,4,2,2,2,7,2000,20,3,1,1994,2000,1,1,28.4,1.037287,0
2,4,2,2,0,6,2007,12.3,3,3,1992,2007,1,1,28.8,14.939925,3
2,4,2,2,0,6,2008,12.6,3,3,1992,2008,1,1,36.2,23.171165,3
2,4,2,2,0,7,1993,120.3,0,12,1993,1993,1,1,23.7,-3.561096,0
2,4,2,2,0,6,2009,14.5,3,3,1992,2009,1,1,33.3,15.377649,3
2,4,2,2,0,6,1998,26.2,3,3,1992,1998,1,1,29.9,-1.70528,3
2,4,2,2,0,6,1999,23.9,3,3,1992,1999,1,1,28.4,-1.836558,3
2,4,2,2,0,6,2000,108.4,0,3,1992,2000,1,1,28.4,1.037287,3
2,4,2,2,0,6,2001,44.2,3,3,1992,2001,1,1,26.9,-1.095768,3
2,4,2,2,0,6,1998,114.3,0,3,1992,1998,1,0,29.9,-1.70528,3
2,4,2,2,0,6,1997,29.3,3,3,1992,1997,1,0,29.3,-0.463913,3
2,4,2,2,0,6,1996,31.6,3,3,1992,1996,1,0,27.2,-0.052375,3
2,4,2,2,0,6,1995,79.3,3,3,1992,1995,1,0,25.8,3.165123,3
2,4,2,2,0,6,1994,130.3,0,3,1992,1994,1,0,25.7,2.84934,3
2,4,2,2,0,6,1993,64.2,3,3,1992,1993,1,0,23.7,-3.561096,3
2,4,2,2,0,6,1992,289,0,3,1992,1992,1,0,22.9,16.071994,3
2,4,2,2,0,6,2010,2.9,3,3,1992,2010,1,1,42.4,20.915124,0
2,4,2,2,0,6,2009,4.5,3,3,1992,2009,1,1,33.3,15.377649,0
2,4,2,2,0,6,2008,6.3,3,3,1992,2008,1,1,36.2,23.171165,0
2,4,2,2,0,6,2007,29.861862,3,3,1992,2007,1,1,28.8,14.939925,0
2,4,2,2,0,6,2006,29.861862,3,3,1992,2006,1,1,23.3,13.741052,0
2,4,2,2,0,6,2001,4.2,3,3,1992,2001,1,1,26.9,-1.095768,0
2,4,2,2,0,6,2000,7.7,3,3,1992,2000,1,1,28.4,1.037287,0
2,4,2,2,0,6,1999,17.6,3,3,1992,1999,1,1,28.4,-1.836558,0
2,4,2,2,0,6,1998,28.4,3,3,1992,1998,1,1,29.9,-1.70528,0
2,4,2,2,0,6,1997,5.1,3,3,1992,1997,1,1,29.3,-0.463913,0
2,4,2,2,0,6,2002,3,3,3,1992,2002,1,1,9.772400425,30.555204,3
2,4,2,2,3,7,2002,6.9,3,5,2001,2002,1,1,9.772400425,30.555204,0
2,4,2,2,0,6,2003,4.84,3,3,1992,2003,1,1,12.8,10.495703,3
2,4,2,2,0,6,2010,11.5,3,3,1992,2010,1,1,42.4,20.915124,3
2,4,2,2,0,0,1996,8,3,12,1996,1996,1,1,27.2,-0.052375,0
2,4,2,2,3,7,1993,2.6,3,5,1993,1993,1,1,23.7,-3.561096,0
2,4,2,2,0,3,1995,15,3,3,1995,1995,1,1,25.8,3.165123,0
2,4,2,2,0,6,1992,164,0,3,1992,1992,1,1,22.9,16.071994,3
2,4,2,2,0,6,1992,177,0,3,1992,1992,1,1,22.9,16.071994,0
2,4,2,2,0,6,2008,70.3,3,3,1992,2008,1,0,36.2,23.171165,3
2,4,2,2,0,6,2007,74.8,3,3,1992,2007,1,0,28.8,14.939925,3
2,4,2,2,0,6,2006,41.4,3,3,1992,2006,1,0,23.3,13.741052,3
2,4,2,2,0,6,2005,48.4,3,3,1992,2005,1,0,19.9,10.317511,3
2,4,2,2,0,6,2004,29.6,3,3,1992,2004,1,0,16.5,18.363354,3
2,4,2,2,0,6,2003,10,3,3,1992,2003,1,0,12.8,10.495703,3
2,4,2,2,0,6,2002,31.8,3,3,1992,2002,1,0,9.772400425,30.555204,3
2,4,2,2,0,6,2001,336,0,3,1992,2001,1,0,26.9,-1.095768,3
2,4,2,2,0,6,1993,19.3,3,3,1992,1993,1,1,23.7,-3.561096,3
2,4,2,2,0,6,2000,104.5,0,3,1992,2000,1,0,28.4,1.037287,3
2,4,2,2,0,6,1999,125.3,0,3,1992,1999,1,0,28.4,-1.836558,3
2,4,2,2,0,6,1998,93.3,3,3,1992,1998,1,0,29.9,-1.70528,3
2,4,2,2,0,6,1997,134.3,0,3,1992,1997,1,0,29.3,-0.463913,3
2,4,2,2,0,6,1996,77.7,3,3,1992,1996,1,0,27.2,-0.052375,3
2,4,2,2,0,6,1995,107.7,0,3,1992,1995,1,0,25.8,3.165123,3
2,4,2,2,0,6,1994,720.1,2,3,1992,1994,1,0,25.7,2.84934,3
2,4,2,2,0,6,1993,45.1,3,3,1992,1993,1,0,23.7,-3.561096,3
2,4,2,2,0,6,1992,765,2,3,1992,1992,1,0,22.9,16.071994,3
2,4,2,2,0,6,2008,14.5,3,3,1992,2008,1,0,36.2,23.171165,3
2,4,2,2,0,3,1996,63.3,3,3,1996,1996,1,1,27.2,-0.052375,0
2,4,2,2,0,3,2007,29.861862,3,3,1995,2007,1,1,28.8,14.939925,0
2,4,2,2,0,6,2007,19.3,3,3,1992,2007,1,0,28.8,14.939925,3
2,4,2,2,0,6,2006,19.3,3,3,1992,2006,1,0,23.3,13.741052,3
2,4,2,2,0,6,2005,52.5,3,3,1992,2005,1,0,19.9,10.317511,3
2,4,2,2,0,6,2003,29.861862,3,3,1992,2003,1,0,12.8,10.495703,3
2,4,2,2,0,6,2002,29.861862,3,3,1992,2002,1,0,9.772400425,30.555204,3
2,4,2,2,0,3,2003,29.861862,3,3,1995,2003,1,1,12.8,10.495703,0
2,4,2,2,0,11,1995,11,3,12,1995,1995,1,1,25.8,3.165123,0
2,4,2,2,0,3,1994,4.1,3,3,1994,1994,1,1,25.7,2.84934,0
2,4,2,2,2,3,1996,90,3,7,1996,1996,0,1,27.2,-0.052375,0
2,4,2,2,0,6,2004,18.1,3,3,1992,2004,1,0,16.5,18.363354,3
2,4,2,2,0,6,2001,42.3,3,3,1992,2001,1,0,26.9,-1.095768,3
2,4,2,2,0,3,2001,29.861862,3,3,1996,2001,1,1,26.9,-1.095768,0
2,4,2,2,0,3,2000,10,3,3,1996,2000,1,1,28.4,1.037287,0
2,4,2,2,0,6,2000,154.6,0,3,1992,2000,1,0,28.4,1.037287,3
2,4,2,2,1,3,1993,0.44,3,4,1993,1993,0,1,23.7,-3.561096,0
2,4,2,2,1,3,2022,171,0,4,2022,2022,0,1,63.1,69.47124,0
2,4,2,2,0,6,1999,147.6,0,3,1992,1999,1,0,28.4,-1.836558,3
2,4,2,2,0,3,1997,220,0,3,1997,1997,1,1,29.3,-0.463913,0
2,4,2,2,0,3,2011,4.8,3,3,1996,2011,1,1,53,23.703472,0
2,4,2,2,0,6,1998,187.8,0,3,1992,1998,1,0,29.9,-1.70528,3
2,4,2,2,2,3,2012,81,3,2,2012,2012,1,0,54.6,22.314881,0
2,4,2,2,0,9,2011,6,3,12,2011,2011,1,1,53,23.703472,0
2,4,2,2,0,6,1997,168.7,0,3,1992,1997,1,0,29.3,-0.463913,3
2,4,2,2,2,3,2019,175,0,2,2019,2019,1,1,44.8,49.195579,0
2,4,2,2,2,3,2019,200,0,2,2019,2019,1,1,44.8,49.195579,0
